Gene ID	Gene Name	SRR1839796	SRR1839800	SRR1839795	SRR1839804	SRR1839802	SRR1839801	SRR1839803	SRR1839797	SRR1839794	SRR1839792	SRR1839799	SRR1839791	SRR1839798	SRR1839793
ENSG00000273172	LINC02091	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273173	SNURF	8	2	1	15	2	0	4	1	7	0	2	9	3	0
ENSG00000273174		12	25	18	25	15	8	11	24	29	7	14	23	23	7
ENSG00000273175		0	2	0	0	1	2	0	0	0	0	4	0	0	0
ENSG00000273176		0	0	0	2	1	2	0	0	1	0	0	2	0	1
ENSG00000273177		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273179		80	65	52	82	42	66	45	42	96	40	35	116	139	49
ENSG00000273180		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273181		0	1	1	0	2	0	0	0	0	0	2	4	0	0
ENSG00000273183		30	15	7	23	12	8	18	9	23	5	22	20	10	4
ENSG00000273184		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273186		0	0	0	0	0	1	0	1	0	0	0	4	1	0
ENSG00000273188		32	27	20	40	24	11	28	20	68	14	16	70	25	14
ENSG00000273189		7	12	9	7	8	6	10	6	22	23	7	21	4	3
ENSG00000273192		6	4	6	2	3	3	1	5	4	2	2	5	3	2
ENSG00000273196		0	0	1	0	0	2	1	0	1	0	0	3	3	0
ENSG00000273198		0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000273199		1	0	1	1	0	2	1	0	2	0	2	3	0	0
ENSG00000273203		0	0	2	0	4	0	1	0	6	0	4	5	0	0
ENSG00000273204		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273209		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273210		0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000273211		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273212		5	2	0	1	0	1	2	1	3	0	1	2	0	0
ENSG00000273213	H3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273214		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273216		4	1	1	0	0	1	2	3	4	0	4	2	9	3
ENSG00000273217		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273218		19	12	20	14	13	24	15	9	19	40	18	21	10	18
ENSG00000273219		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273221		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273225	FAM25BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273226		15	17	6	26	18	14	13	10	22	15	12	18	16	3
ENSG00000273228	OR5BQ1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273230		17	35	19	33	30	24	24	18	59	31	19	59	15	17
ENSG00000273232		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273233		0	0	0	1	0	0	0	0	0	0	3	1	0	0
ENSG00000273234	OR2A13P	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000273238	TMEM271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273240		1	2	1	7	7	8	11	2	6	0	4	5	1	0
ENSG00000273243		22	8	16	21	12	8	14	11	20	7	14	28	8	5
ENSG00000273244		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273245		1	9	3	14	8	1	3	2	8	0	5	7	3	1
ENSG00000273247	RAB33B-AS1	37	41	24	50	12	26	36	25	84	54	29	102	27	63
ENSG00000273248		0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000273249	WDR5-DT	3	1	3	7	5	1	3	2	8	2	0	2	2	5
ENSG00000273252	OR7E39P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273253		21	17	17	16	15	9	9	28	33	19	15	62	22	39
ENSG00000273254		0	0	0	1	0	0	0	2	1	0	1	1	1	0
ENSG00000273255	OR5BP1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273257		1	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000273258		1	0	2	1	1	2	0	0	0	0	0	0	0	3
ENSG00000273259		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273261		10	10	12	20	12	6	11	9	14	0	8	19	8	1
ENSG00000273262		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273264		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273265	CNNM3-DT	4	2	6	14	7	5	7	6	10	4	7	4	2	4
ENSG00000273267		0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000273269		0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000273270		123	83	81	102	87	80	73	66	95	91	41	114	48	58
ENSG00000273271		25	24	10	21	13	18	21	10	24	0	12	27	11	4
ENSG00000273272		1	0	0	0	0	0	0	0	4	0	4	0	2	1
ENSG00000273274	ZBTB8B	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000273275		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273284		6	7	10	10	6	3	5	4	10	8	8	24	3	5
ENSG00000273287		5	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000273289		1	2	1	0	1	0	0	0	2	1	2	0	3	0
ENSG00000273291		0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000273293		1	2	0	0	0	0	0	0	2	0	3	1	1	1
ENSG00000273294	C1QTNF3-AMACR	3	0	0	0	0	1	0	0	1	0	5	0	0	0
ENSG00000273295		22	47	8	94	42	32	46	0	89	11	17	74	18	1
ENSG00000273297		0	0	1	0	1	2	0	0	2	0	0	0	0	0
ENSG00000273299		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273300		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273301		0	0	0	0	1	0	1	0	0	0	1	0	0	0
ENSG00000273302		17	10	9	19	9	5	8	10	23	10	10	12	12	5
ENSG00000273305		4	0	2	0	0	0	0	0	0	0	0	1	2	0
ENSG00000273306		7	8	1	10	1	2	1	7	8	0	8	7	2	1
ENSG00000273308		1	0	1	1	0	0	2	0	1	0	1	0	0	1
ENSG00000273311	DGCR11	41	26	19	41	24	19	15	21	47	20	12	30	18	9
ENSG00000273312		0	0	0	1	1	0	0	0	1	0	0	3	0	0
ENSG00000273313	RBAKDN	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000273314		18	9	9	13	7	17	7	9	16	5	19	13	14	4
ENSG00000273319		4	19	1	5	0	3	17	16	15	10	16	21	5	3
ENSG00000273320		2	2	2	2	1	3	0	4	3	1	2	0	0	1
ENSG00000273321		0	0	2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000273325		5	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000273327	OR6L2P	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273328		0	0	0	2	0	0	0	2	2	0	2	0	1	0
ENSG00000273329		41	46	45	76	25	15	53	21	60	13	35	42	27	10
ENSG00000273330	CYP4F36P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273331	TM4SF19-DYNLT2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273333		5	6	2	0	1	0	2	5	3	3	1	2	1	0
ENSG00000273335		5	3	2	0	0	0	0	1	1	0	2	0	0	1
ENSG00000273336	OR7M1P	1	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000273338		0	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000273340	MICE	6	11	3	10	2	3	5	3	17	4	6	18	5	3
ENSG00000273341		0	0	0	0	2	1	0	1	2	0	0	0	3	1
ENSG00000273342		0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000273343		16	13	10	13	7	5	7	8	12	0	6	12	5	0
ENSG00000273344	PAXIP1-DT	99	62	55	67	57	64	75	45	113	17	51	112	42	21
ENSG00000273345		6	2	0	5	2	0	4	0	2	1	0	9	1	1
ENSG00000273348		7	6	2	8	7	0	2	4	8	2	2	18	2	1
ENSG00000273350		0	4	0	3	1	2	0	3	2	0	8	1	1	3
ENSG00000273353		0	0	0	2	0	0	1	5	1	0	2	1	1	0
ENSG00000273355		0	0	3	0	1	1	0	4	1	0	0	0	1	2
ENSG00000273356	LINC02019	63	57	47	87	43	49	34	68	65	42	41	73	29	21
ENSG00000273360		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273361		1	1	1	1	1	0	0	0	0	0	0	0	2	1
ENSG00000273362		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273363		0	0	1	2	1	3	2	1	3	2	3	2	1	5
ENSG00000273365		4	0	3	3	0	0	0	0	2	0	0	0	2	1
ENSG00000273366		7	1	3	2	3	1	2	6	2	0	3	4	10	3
ENSG00000273367		2	1	3	7	3	0	5	1	3	0	0	6	0	1
ENSG00000273368		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273369		0	3	10	3	5	2	4	3	7	5	0	12	3	2
ENSG00000273370		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273372	SFTPD-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273373		107	82	96	157	87	62	136	59	145	12	51	166	39	19
ENSG00000273374		2	0	0	4	4	2	0	0	4	0	0	9	0	0
ENSG00000273375		1	4	2	1	0	2	0	0	3	2	4	4	1	0
ENSG00000273377	OR2Q1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273381		0	3	2	5	1	1	4	0	1	0	7	5	1	0
ENSG00000273382	TMEM167B-DT	8	7	4	1	1	9	1	13	11	11	3	17	3	19
ENSG00000273384		0	0	0	0	0	2	2	1	0	0	0	0	0	0
ENSG00000273387		3	3	1	1	5	1	5	2	7	3	2	7	2	1
ENSG00000273388		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273391		0	1	2	1	0	1	0	0	3	1	1	5	0	4
ENSG00000273394		0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000273396	LINC01396	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000273398		0	2	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000273399		6	2	4	3	5	0	0	0	0	0	4	0	1	0
ENSG00000273402		3	0	0	5	3	3	7	0	4	0	0	5	0	0
ENSG00000273403		0	1	0	2	0	0	0	0	3	0	1	0	0	0
ENSG00000273406		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273407		3	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000273408	OR5B15P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273409	LINC02712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273413		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273415	LINC02725	0	0	5	4	2	1	1	0	1	0	0	1	1	1
ENSG00000273416		0	1	1	1	0	0	1	0	0	4	1	0	1	1
ENSG00000273419		4	3	4	5	3	9	3	5	3	2	2	1	3	2
ENSG00000273420		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273423	OR13I1P	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000273424		16	16	17	16	12	20	15	18	25	20	14	11	25	13
ENSG00000273428		0	2	0	2	4	1	0	2	1	4	3	0	0	0
ENSG00000273432		4	2	2	6	5	6	5	1	13	0	8	3	4	1
ENSG00000273433		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273434	OR8S21P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273437		14	15	30	15	12	14	12	43	24	40	32	22	14	29
ENSG00000273442		0	2	0	0	2	0	1	1	5	0	4	3	0	3
ENSG00000273443		2	0	0	1	0	0	3	2	2	0	2	1	0	0
ENSG00000273444		0	3	2	0	4	2	0	3	9	3	1	4	0	1
ENSG00000273445		1	2	3	8	5	4	0	0	9	0	1	7	1	2
ENSG00000273447		20	18	7	13	5	20	13	10	25	6	15	8	1	1
ENSG00000273448		7	5	4	6	5	3	7	2	12	5	0	10	1	2
ENSG00000273449		13	10	14	16	18	12	18	11	13	0	9	18	6	4
ENSG00000273450		0	0	0	0	0	0	1	4	0	0	0	0	0	0
ENSG00000273451		0	1	0	0	0	0	5	0	0	0	4	4	0	1
ENSG00000273454		0	1	2	3	2	0	2	2	0	0	0	3	1	0
ENSG00000273455		0	0	0	0	0	0	0	1	0	0	1	1	0	0
ENSG00000273456		2	1	1	5	1	2	2	5	7	1	6	7	4	0
ENSG00000273461		1	2	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000273464		0	1	7	7	1	2	0	1	10	0	0	3	2	0
ENSG00000273466		6	2	1	5	7	5	2	2	3	5	6	3	4	1
ENSG00000273471		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273472		6	12	13	15	14	8	12	11	28	14	10	24	18	9
ENSG00000273473		2	2	3	1	0	0	0	2	1	0	1	0	0	0
ENSG00000273474		8	9	3	0	2	4	2	0	4	0	2	11	0	6
ENSG00000273476		5	4	4	0	0	1	0	1	4	0	1	0	2	0
ENSG00000273481		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273483		5	3	3	3	3	1	2	3	1	0	3	0	0	1
ENSG00000273484	OR6R2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273485		0	1	1	3	0	0	0	0	0	1	0	4	0	0
ENSG00000273486		29	17	13	24	24	22	16	22	23	1	12	41	12	1
ENSG00000273487		5	0	8	6	4	3	2	4	5	0	2	5	1	0
ENSG00000273489		19	9	9	7	3	3	6	4	12	4	2	14	1	1
ENSG00000273492	APP-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273493		1	3	0	3	1	3	0	0	0	0	0	0	0	0
ENSG00000273496		0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000273497		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273499		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273500	MIR6129	0	2	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000273507		2	0	1	8	1	2	0	0	3	0	3	2	0	0
ENSG00000273509	CNTNAP3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273512		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273513	TBC1D3K	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273514	FOXD4L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273515		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273516	U1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273520	SPDYE8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273521		3	1	0	5	3	1	1	4	8	5	4	6	0	0
ENSG00000273523		0	2	0	1	1	0	0	0	0	0	0	4	1	0
ENSG00000273524	Metazoa_SRP	0	0	0	0	0	0	0	3	0	0	1	0	0	0
ENSG00000273532		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273536		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273537		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273540	AGBL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273541		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273542	H4C12	1	0	2	4	2	2	3	0	5	2	0	1	0	4
ENSG00000273544	SNORA44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273549	Metazoa_SRP	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000273550		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273551		0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000273552		0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000273553		0	0	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000273554		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273555	MIR6812	2	0	1	3	1	2	0	1	0	0	2	1	1	5
ENSG00000273557		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273558		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273559	CWC25	711	568	565	694	460	447	475	646	721	258	339	870	412	201
ENSG00000273565		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273566	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273567	REXO1L3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273568		6	5	5	16	6	10	16	7	14	3	1	9	4	0
ENSG00000273569		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273570		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273571		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273573	Metazoa_SRP	6	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000273576		130	105	113	103	98	92	68	86	107	76	81	91	95	50
ENSG00000273580		0	0	0	1	2	0	0	0	0	0	0	1	0	0
ENSG00000273582		0	0	0	2	1	0	0	1	2	0	0	0	0	0
ENSG00000273584		2	0	0	0	0	0	0	0	1	0	0	2	0	0
ENSG00000273585		0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273586	OR10G1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273587	SNORA78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273588		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273589		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273590	SMIM11B	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000273591	7SK	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273593	MIR7160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273595		0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000273596		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273597		1	0	0	0	0	0	0	0	1	0	5	2	0	0
ENSG00000273598		0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273599		46	43	38	51	25	16	21	49	88	31	18	108	16	10
ENSG00000273600		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273604	EPOP	11	2	9	12	8	5	3	3	7	4	14	18	18	8
ENSG00000273606	MIR6776	0	0	0	0	0	1	0	0	0	2	0	0	0	0
ENSG00000273609		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273610	RN7SL386P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273611	ZNHIT3	153	82	114	129	86	97	122	63	120	56	60	131	77	36
ENSG00000273612		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273613	MIR6511A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273614		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273618		0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000273619		6	3	3	9	9	2	10	5	8	10	4	6	5	5
ENSG00000273621		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273623		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273627	MIR4726	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000273628		0	0	2	1	0	1	0	1	2	1	2	0	2	0
ENSG00000273629	U7	4	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000273634		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273637		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273639		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273640	WBP1LP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273643	PPP1R26P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273644		0	1	0	1	0	0	0	1	0	1	0	0	0	0
ENSG00000273648	MIR8065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273650		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273654		3	4	3	7	3	8	0	5	3	1	1	6	2	0
ENSG00000273657	MIR6792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273658		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273659		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273664		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273668		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273669		63	53	57	67	49	39	42	45	73	51	40	51	89	22
ENSG00000273674		3	1	1	1	1	6	1	0	6	0	5	4	4	0
ENSG00000273675		0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000273677		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273679		0	0	0	0	0	0	0	0	2	0	0	3	1	0
ENSG00000273680		15	9	12	19	8	10	12	13	19	4	6	13	3	2
ENSG00000273682		3	2	1	1	0	1	1	3	2	0	0	1	1	0
ENSG00000273687		0	2	0	4	1	0	7	0	5	3	1	3	2	0
ENSG00000273691		7	6	2	3	2	1	14	0	15	4	1	19	2	27
ENSG00000273692	LONRF2P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273693	CDRT15P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273694	U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273696	CT45A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273698	MRPL57P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273700	MIR6760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273701		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273702		3	2	1	1	2	1	2	0	3	0	2	3	5	0
ENSG00000273703	H2BC14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273704		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273706	LHX1	5	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000273709	U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273710	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273711		1	0	0	1	1	0	0	0	2	1	1	5	0	0
ENSG00000273712		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273716		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273717	RN7SL343P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273719		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273720		0	0	0	0	0	0	0	2	0	2	0	0	0	0
ENSG00000273721		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273723	SUGT1-DT	8	5	4	17	10	5	10	8	9	0	6	13	2	1
ENSG00000273724		11	5	6	5	2	1	12	4	19	1	2	10	5	2
ENSG00000273725	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273727	U1	0	0	0	2	0	0	2	0	0	0	0	2	0	0
ENSG00000273729		92	86	74	124	84	60	102	83	195	76	68	176	51	37
ENSG00000273730		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273731		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273732	VN1R74P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273733		0	0	0	1	0	0	0	3	0	0	0	1	0	1
ENSG00000273734		0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273736		4	0	0	0	3	0	3	1	3	6	1	4	2	0
ENSG00000273739		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273742	MIR6075	0	0	0	1	0	0	0	0	2	0	0	3	0	0
ENSG00000273744	U4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273745	MIR6870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273746		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273747		4	1	2	3	1	0	2	2	2	0	2	5	1	1
ENSG00000273748		18	10	9	35	19	19	16	4	24	1	8	32	17	3
ENSG00000273749	CYFIP1	619	537	725	647	488	471	459	482	664	190	315	676	601	88
ENSG00000273750		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273756		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273758	MIR6790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273759		38	21	21	33	20	38	21	7	29	19	23	34	4	11
ENSG00000273760		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273762	VN1R76P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273763		3	3	1	0	1	1	3	0	4	3	5	2	1	1
ENSG00000273765		0	3	1	0	2	0	0	3	1	1	0	4	0	3
ENSG00000273767		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273768	RNVU1-29	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000273769	LCA10	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000273771		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273773		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273776	MIR6126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273777	CEACAM20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273778	MIR6765	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273782		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273783		0	1	3	0	1	1	4	0	2	0	0	1	1	0
ENSG00000273784		3	2	3	1	0	0	2	0	2	0	0	2	1	0
ENSG00000273786		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273788	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273791		0	0	0	0	0	2	0	0	2	0	3	1	0	0
ENSG00000273792		0	0	0	0	1	0	0	2	0	0	0	0	0	0
ENSG00000273796		0	3	1	0	0	1	2	0	0	5	4	2	2	0
ENSG00000273797		4	2	1	6	1	7	4	6	6	3	3	5	0	1
ENSG00000273800		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273802	H2BC8	36	11	20	37	34	32	29	15	47	23	13	42	19	15
ENSG00000273804		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273805		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273806		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273812		2	1	10	1	4	3	0	7	14	7	0	13	12	4
ENSG00000273813		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273816		0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000273818	RN7SL673P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273819	ENPP7P7	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000273820	USP27X	23	36	37	49	38	18	25	33	50	5	10	58	42	5
ENSG00000273821		0	2	0	0	1	0	1	0	0	5	1	0	0	0
ENSG00000273824		24	14	39	114	22	46	17	30	10	0	22	54	18	2
ENSG00000273825		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273828		6	2	1	4	1	0	1	0	1	0	0	1	1	0
ENSG00000273829	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273830	MIR7843	0	0	0	0	0	0	0	0	0	0	0	0	0	0
